id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
64347,Paious,Pare Gracious,1995-6-11,Banjul,72604,63,F,41,167
64348,Xenoddel,Mendel Xenodochial,2003-1-4,Nay Pyi Taw,73847,121,M,59,179
64349,Gogle,Hugle Goofy,2003-6-15,Nicosia,82011,45,F,55,161
64350,Thomoic,Thompson Stoic,2004-3-20,Tripoli,4722,99,F,55,155
64351,Ardinistic,Heuristic Ardinghelli,2005-7-14,Tripoli,6324,99,F,44,162
64352,Varaharsty,Thirsty Varahamihira,1999-12-8,Nuku’alofa,13035,177,M,57,182
64353,Youtrles,Swirles Youthful,1995-3-4,Brasilia,54178,24,M,65,171
64354,Wizadall,Wizardly Goodall,2003-2-6,Sarajevo,39129,22,F,47,162
64355,Davol,Cool Davinci,2007-6-26,Nicosia,56346,45,F,41,160
64356,Banrent,Reverent Banach,1996-1-16,Dushanbe,52911,173,M,62,184
64357,Reverthy,Mccarthy Reverent,1998-2-15,Vaduz,4419,100,M,65,174
64358,Zealbart,Engelbart Zealous,2004-1-4,Guatemala City,7540,69,F,52,168
64359,Penguly,Pensive Ganguly,1997-4-21,Caracas,52887,192,F,52,168
64360,Gooring,Goodall Admiring,1996-5-5,Kingstown ,27397,148,M,62,181
64361,Gocare,Goofy Poincare,2008-1-13,Panama City,40221,135,M,63,170
64362,Frieiere,Lumiere Friendly,2007-8-27,Seoul,50615,91,M,64,170
64363,Shizical,Quizzical Shirley,2000-10-24,Havana,17653,44,M,64,178
64364,Chrdly,Wizardly Chaum,2000-5-12,Niamey,44355,128,F,47,165
64365,Hersmined,Determined Herschel,1998-1-9,Asuncion,6712,137,M,60,171
64366,Tenlman,Tender Hellman,2001-5-26,Panama City,89679,135,F,47,165
64367,Agitlow,Yalow Agitated,2002-3-2,Abuja,28511,129,F,50,162
64368,Kinell,Burnell Kind,1995-12-2,Doha,79296,142,F,41,165
64369,Jorch,Jolly Kirch,1996-7-1,Lilongwe,81375,105,F,49,169
64370,Vigoack,Black Vigorous,1998-12-13,Djibouti,63312,48,M,60,171
64371,Feiaxed,Feistel Relaxed,1999-11-7,Bratislava,59461,158,M,55,184
64372,Hardnon,Hardcore Cannon,2000-9-25,Nicosia,94029,45,M,64,185
64373,Yasty,Frosty Yalow,1997-6-18,Amman,71775,86,F,52,168
64374,Zport,Zen Lamport,2006-6-13,Port-of-Spain,13756,178,F,44,169
64375,Rhondly,Rhodes Friendly,1999-1-24,Vientiane,75309,94,F,54,164
64376,Upblace,Upbeat Lovelace,1998-4-4,Riga,100146,95,F,48,158
64377,Wrighty,Wright Naughty,1998-5-4,Port Moresby ,71173,136,M,56,178
64378,Charhr,Bohr Charming,1998-11-3,Libreville,29242,62,M,58,171
64379,Naubage,Babbage Naughty,1999-1-25,Bishkek,3486,93,F,50,168
64380,Heurre,Heuristic Pare,2002-12-2,Ramallah,10302,134,F,52,155
64381,Niu,Nifty Wu,2002-1-17,Gitega,6550,28,F,40,166
64382,Torvsful,Blissful Torvalds,1996-3-22,Brasilia,59889,24,F,46,164
64383,Xenodzaka,Xenodochial Ishizaka,2001-10-10,Santo Domingo,26719,50,M,61,182
64384,Leace,Leavitt Nice,2004-3-15,Brasilia,73360,24,F,53,162
64385,Flambbur,Wilbur Flamboyant,2003-7-29,Prague,92310,46,F,47,156
64386,Amayd,Boyd Amazing,2007-5-25,Bucharest,79962,143,F,45,167
64387,Jennligent,Intelligent Jennings,2007-1-29,Tallinn,34360,57,M,65,174
64388,Moen,Keen Moore,2007-12-19,Ottawa,27010,31,F,42,167
64389,Snycid,Snyder Lucid,2002-5-1,Funafuti province,62860,182,M,64,173
64390,Dewlant,Dewdney Vigilant,2007-8-21,Dhaka,49563,14,M,58,171
64391,Condesriakova,Condescending Proskuriakova,2000-5-18,Taipei,29485,172,F,44,157
64392,Quilen,Allen Quirky,2002-7-18,Belmopan,57412,18,M,60,174
64393,Mcclizing,Mcclintock Amazing,1999-6-29,Basseterre,18945,146,F,45,155
64394,Chapstic,Elastic Chaplygin,2007-4-22,Windhoek,97813,122,M,62,180
64395,Proskursty,Proskuriakova Thirsty,2002-8-11,Tokyo,24049,85,M,64,172
64396,Ritld,Bold Ritchie,2007-9-17,Stockholm,15148,169,F,51,168
64397,Hunagupta,Hungry Brahmagupta,2002-1-27,Abuja,15548,129,M,57,185
64398,Borport,Lamport Boring,2003-1-7,Djibouti,4197,48,F,52,164
64399,Nides,Nice Rhodes,1995-1-27,Paramaribo,83787,167,F,54,167
64400,Galctive,Galileo Objective,2002-12-28,Havana,69969,44,F,42,164
64401,Archippy,Archimedes Happy,2005-8-12,Ankara,43480,180,F,55,170
64402,Graceleev,Gracious Mendeleev,1995-9-5,Freetown,50307,156,F,48,158
64403,Shterful,Wonderful Shtern,2001-12-19,Dushanbe,93532,173,M,64,184
64404,Sutheochial,Sutherland Xenodochial,1998-10-6,Ouagadougou,57407,27,M,56,176
64405,Mcnzical,Quizzical Mcnulty,2004-11-17,Santo Domingo,24107,50,M,64,174
64406,Swrf,Sweet Cerf,1998-2-12,Vienna,3244,10,M,63,184
64407,Rhosty,Frosty Rhodes,2002-7-10,Islamabad,14263,132,F,53,156
64408,Peacmir,Peaceful Shamir,2007-7-29,Kampala,15969,183,M,59,185
64409,Quiznelli,Quizzical Antonelli,1997-7-24,Harare,44905,40,F,45,161
64410,Bose,Bold Bose,2003-11-13,Berlin,68434,65,F,50,159
64411,Shocsty,Frosty Shockley,2003-3-13,Funafuti province,44311,182,M,60,181
64412,Wilntic,Pedantic Wilson,1995-10-21,Ottawa,26133,31,M,58,176
64413,Gifoth,Booth Gifted,1998-4-1,Minsk,87971,16,F,50,163
64414,Lovson,Edison Loving,1998-11-5,Maputo,83424,120,F,42,162
64415,Engeppy,Engelbart Happy,2000-4-21,Bangui,25161,33,F,48,161
64416,Bhated,Bhabha Elated,2008-10-7,Chisinau,54831,115,F,46,168
64417,Pasvent,Pascal Fervent,1999-4-24,Banjul,35910,63,M,62,176
64418,Borzaka,Ishizaka Boring,1998-7-27,Baku,43882,11,F,48,170
64419,Lisger,Liskov Eager,2005-9-15,Bissau,47415,71,M,57,175
64420,Annz,Angry Benz,1995-10-19,Nicosia,15273,45,F,55,169
64421,Affectyer,Affectionate Mayer,2005-11-13,Athens,73254,67,F,49,160
64422,Stupu,Tu Stupefied,2001-3-9,Port-of-Spain,46352,178,M,63,172
64423,Varahagry,Hungry Varahamihira,2008-4-26,Monte Carlo,38267,116,F,45,160
64424,Jonsky,Meninsky Jolly,1997-7-2,Tunis,33219,179,M,56,182
64425,Goonky,Cranky Goodall,2006-2-11,Port-au-Prince,33559,73,M,61,173
64426,Romawin,Romantic Darwin,1997-4-22,Bishkek,64002,93,M,59,183
64427,Knppy,Happy Knuth,1997-5-10,Kuala Lumpur,38490,106,M,62,179
64428,Roenld,Roentgen Bold,2005-4-21,Nay Pyi Taw,56727,121,F,41,169
64429,Jovitt,Leavitt Jolly,2008-7-28,Tunis,476,179,F,40,166
64430,Pricstel,Feistel Priceless,1998-4-21,Budapest,46753,75,F,47,161
64431,Tenlid,Tender Euclid,2006-6-9,Malabo,44149,55,F,44,165
64432,Bhamined,Determined Bhabha,1997-1-4,Vilnius,21919,101,F,52,158
64433,Hunkburn,Blackburn Hungry,2008-1-16,Tashkent,57074,189,F,51,161
64434,Confnson,Confident Johnson,2004-10-12,Brussels,2533,17,F,47,155
64435,Cotical,Cohen Practical,2005-12-15,Nur Sultan,17065,87,M,55,178
64436,Nill,Nice Bell,2004-10-2,Guatemala City,8280,69,F,45,156
64437,Romakov,Liskov Romantic,2002-8-28,Andorra la Vella,56759,4,M,55,178
64438,Meiistic,Optimistic Meitner,2003-9-1,San Salvador,78044,54,M,64,184
64439,Xenoddes,Xenodochial Rhodes,2003-10-20,Sanaa,54954,194,M,63,181
64440,Jacppy,Jackson Happy,2002-3-8,Singapore,71350,157,F,53,159
64441,Rutiful,Rubin Beautiful,2001-7-17,Bangui,99435,33,M,57,176
64442,Peacking,Hawking Peaceful,2004-1-12,Palikir,36026,114,M,57,182
64443,Hopmedes,Archimedes Hopeful,1998-8-11,Dhaka,20531,14,M,61,181
64444,Hunlton,Hamilton Hungry,2004-5-21,Harare,81695,40,F,48,166
64445,Leating,Exciting Leavitt,2000-7-4,Panama City,74561,135,M,59,174
64446,Inspore,Inspiring Moore,1997-1-12,Damascus,5579,171,M,64,176
64447,Laugmat,Laughing Fermat,2000-3-1,Monrovia,20794,98,F,55,169
64448,Grri,Great Cori,2002-4-15,Podgorica,44727,118,F,43,166
64449,Pascending,Pascal Condescending,2004-4-6,Montevideo,57622,188,M,62,183
64450,Insprac,Inspiring Dirac,2008-3-16,London,40084,186,F,43,155
64451,Dazzright,Dazzling Cartwright,2000-12-19,Tunis,97049,179,M,63,182
64452,Snyrous,Vigorous Snyder,1995-6-27,Maputo,61543,120,M,57,179
64453,Elaiere,Elastic Lumiere,2008-10-8,Funafuti province,53788,182,F,52,158
64454,Fesnman,Festive Feynman,1995-1-24,Buenos Aires,54738,7,M,60,171
64455,Samarp,Sammet Sharp,2008-11-3,Maseru,37952,97,M,65,178
64456,Einseful,Einstein Peaceful,2002-9-1,Managua,818,127,M,59,185
64457,Pioic,Pike Stoic,1998-6-6,Lusaka,56461,195,F,50,162
64458,Shgry,Angry Shaw,1995-8-27,San Jose,59270,41,M,64,178
64459,Visveslly,Visvesvaraya Jolly,1999-8-12,Amsterdam,2945,125,M,59,180
64460,Aussy,Busy Austin,2006-3-24,San Marino,85373,150,M,64,184
64461,Boial,Jovial Borg,2003-6-6,Berne,99532,170,M,63,178
64462,Barld,Bardeen Bold,1996-9-27,Paris,22577,61,M,56,174
64463,Buumoto,Matsumoto Busy,2000-8-27,Honiara,71859,160,F,41,167
64464,Zeapson,Thompson Zealous,1999-6-16,Lilongwe,55360,105,F,46,159
64465,Boacted,Distracted Boyd,1997-1-19,Sanaa,50878,194,F,54,155
64466,Nideen,Nifty Bardeen,2002-2-29,Hanoi,13694,193,F,48,165
64467,Pennnon,Pensive Shannon,2003-3-10,Roseau,69299,49,F,41,156
64468,Elakburn,Elated Blackburn,1996-6-15,Castries,44388,147,F,45,168
64469,Caric,Carson Epic,2004-11-13,Bogota,16057,37,M,64,182
64470,Youtntock,Mcclintock Youthful,2000-12-24,Lusaka,56874,195,M,58,177
64471,Diamy,Dreamy Dirac,1997-10-9,Kuala Lumpur,11684,106,F,46,158
64472,Brntock,Mcclintock Brave,1996-8-25,Windhoek,51931,122,F,44,159
64473,Grkson,Great Jackson,1996-11-28,Port Moresby ,42042,136,F,45,164
64474,Matsad,Sad Matsumoto,1999-11-23,Sofia,8148,26,F,51,156
64475,Lameat,Upbeat Lamport,2000-6-2,Ljubljana,12387,159,F,46,156
64476,Varahaionate,Affectionate Varahamihira,1998-2-17,Bogota,2997,37,F,49,168
64477,Penrtz,Pensive Hertz,1997-12-11,London,21310,186,F,49,159
64478,Objeles,Wiles Objective,1995-9-28,Warsaw,72991,140,M,56,171
64479,Ecsteleev,Mendeleev Ecstatic,2004-5-14,Sao Tome,26745,151,F,52,159
64480,Mclzing,Mclaren Amazing,2001-8-15,Monte Carlo,67582,116,M,61,184
64481,Ritated,Ritchie Agitated,2002-6-22,London,42934,186,M,64,173
64482,Keson,Keen Edison,2008-11-12,Tripoli,816,99,M,65,171
64483,Vigiande,Vigilant Lalande,2000-8-10,Georgetown,76804,72,F,50,159
64484,Keay,Cray Keen,2002-3-23,Tashkent,52157,189,F,47,170
64485,Hawell,Maxwell Happy,1998-8-10,Budapest,99869,75,F,44,157
64486,Distrther,Distracted Noether,1998-12-21,Asmara,24073,56,M,55,172
64487,Kaplous,Zealous Kapitsa,2008-6-21,Port Moresby ,50393,136,M,55,184
64488,Wiing,Musing Wing,1997-11-23,Castries,58486,147,M,64,181
64489,Blacntic,Blackburn Romantic,1997-11-5,Amman,79125,86,M,60,178
64490,Farlant,Faraday Vigilant,2004-11-27,Vienna,14101,10,M,64,182
64491,Aryaave,Aryabhata Brave,1997-6-18,Manama,35272,13,M,55,178
64492,Condesght,Condescending Wright,2003-6-21,Lima,81087,138,F,51,156
64493,Kelppy,Happy Keller,1999-9-4,Managua,71066,127,F,51,155
64494,Mcnvent,Mcnulty Fervent,1999-1-8,Castries,56572,147,M,60,184
64495,Clarous,Clarke Vigorous,2008-2-27,Singapore,62610,157,M,64,179
64496,Skwell,Blackwell Sad,1995-5-5,Budapest,29693,75,F,55,169
64497,Allous,Zealous Allen,2006-7-9,Oslo,42079,130,F,42,167
64498,Viloic,Stoic Villani,1995-6-3,Manila,77576,139,F,55,160
64499,Galaday,Gallant Faraday,1998-10-21,Kathmandu,33478,124,F,47,166
64500,Suthelant,Vigilant Sutherland,2006-1-4,Quito,86649,52,F,40,159
64501,Xenodtein,Einstein Xenodochial,1997-11-3,Freetown,63359,156,F,45,167
64502,Thomcore,Thompson Hardcore,2006-10-18,Havana,23282,44,F,46,164
64503,Nostde,Nostalgic Ride,2005-9-2,Warsaw,41249,140,M,61,174
64504,Trusssi,Trusting Bassi,2008-1-12,Accra,34136,66,F,48,165
64505,Beder,Bell Tender,2001-2-11,Rome,55658,83,M,60,171
64506,Sanduent,Eloquent Sanderson,2000-11-10,Lilongwe,35717,105,F,43,168
64507,Muscal,Pascal Musing,2008-7-25,Melekeok,3952,133,M,61,180
64508,Serkov,Liskov Serene,1996-11-4,Helsinki,87174,60,F,44,158
64509,Fronsky,Frosty Meninsky,2004-8-29,Manama,91961,13,F,49,168
64510,Elrent,Reverent Ellis,2008-8-2,Port-of-Spain,17253,178,F,50,164
64511,Blacerful,Wonderful Blackburn,2004-7-19,Manila,13739,139,F,48,166
64512,Wicore,Hardcore Wiles,2008-10-26,Riga,18386,95,F,48,159
64513,Jovlow,Yalow Jovial,1996-12-13,Dhaka,48786,14,F,55,157
64514,Dubiepy,Sleepy Dubinsky,2006-12-8,Rabat,37728,119,F,55,161
64515,Caniring,Inspiring Cannon,2004-8-3,London,16991,186,M,55,176
64516,Strdes,Strange Rhodes,2004-7-3,Accra,41555,66,F,40,166
64517,Nauhard,Naughty Volhard,1999-12-5,Brazzaville,58129,39,M,55,181
64518,Elbagry,Angry Elbakyan,1995-6-10,Caracas,11461,192,F,53,162
64519,Lovcoll,Driscoll Loving,2006-7-26,Monte Carlo,95175,116,F,53,170
64520,Elbaistic,Optimistic Elbakyan,1996-2-8,Freetown,40024,156,M,59,181
64521,Gomann,Hermann Goofy,2004-10-24,Antananarivo,30049,104,M,65,175
64522,Bacid,Lucid Bassi,1996-9-24,Madrid,721,164,M,61,175
64523,Edieful,Hopeful Edison,2002-4-24,Taipei,22399,172,M,61,178
64524,Jennzing,Jennings Amazing,2006-3-11,Bridgetown,63880,15,M,56,175
64525,Ausazy,Crazy Austin,2000-12-24,Tallinn,43350,57,M,56,180
64526,Bogant,Elegant Bohr,2005-10-21,Kabul,48894,1,F,44,165
64527,Heuramson,Heuristic Williamson,2002-11-4,Seoul,21780,91,F,47,157
64528,Beffled,Unruffled Bell,2001-6-20,Berlin,90083,65,M,59,183
64529,Elaore,Moore Elated,2001-5-7,Addis Ababa,9531,58,M,59,170
64530,Objetes,Gates Objective,2008-12-4,Nicosia,96588,45,M,64,184
64531,Rosatical,Rosalind Practical,2005-5-15,Harare,91413,40,M,55,177
64532,Priculd,Priceless Gould,2007-2-24,Georgetown,48985,72,F,49,155
64533,Mahagry,Hungry Mahavira,2006-5-11,Sri Jayewardenepura Kotte,6350,165,M,56,177
64534,Cocoff,Cool Wescoff,2007-6-22,Berlin,84468,65,F,53,167
64535,Bocious,Suspicious Bohr,2008-4-2,Copenhagen,17318,47,F,54,168
64536,Magcoff,Magical Wescoff,2003-2-15,Maputo,52973,120,M,55,174
64537,Gagsful,Gagarin Blissful,2004-2-17,Georgetown,58159,72,F,55,164
64538,Neramson,Nervous Williamson,1999-8-23,Conakry,95033,70,F,54,159
64539,Gooamy,Dreamy Goodall,1997-6-21,Kathmandu,83519,124,M,62,170
64540,Eugry,Euler Angry,2002-9-28,Gaborone,89042,23,M,64,178
64541,Newarp,Newton Sharp,2004-3-13,Tashkent,24618,189,M,59,183
64542,Goider,Goofy Greider,1998-2-29,Oslo,30265,130,F,46,163
64543,Hardbel,Hardcore Nobel,1997-4-6,Amsterdam,79780,125,F,41,163
64544,Wondyyam,Wonderful Khayyam,2001-1-10,Bangkok,40076,175,M,62,173
64545,Grotherky,Quirky Grothendieck,1997-3-28,Djibouti,7051,48,F,42,166
64546,Quiwan,Quirky Dhawan,1995-4-28,Dublin,27658,81,M,57,177
64547,Galden,Colden Gallant,2002-8-10,Bucharest,78842,143,M,64,182
64548,Ecsthard,Ecstatic Volhard,1996-8-15,Porto-Novo,98795,19,M,65,183
64549,Eloqnsky,Eloquent Meninsky,1995-12-13,Bucharest,60525,143,M,55,175
64550,Loveest,Modest Lovelace,2005-6-26,Tallinn,16141,57,M,56,176
64551,Tauted,Elated Taussig,2004-11-25,Port-of-Spain,75898,178,M,55,175
64552,Parky,Quirky Payne,2008-11-29,New Delhi,95309,77,F,50,155
64553,Wozcid,Wozniak Lucid,2000-10-22,Conakry,68471,70,F,48,162
64554,Eabin,Eager Rubin,2002-10-15,Niamey,91076,128,M,56,171
64555,Dhaerful,Dhawan Wonderful,1998-9-21,Amman,31229,86,M,58,174
64556,Confyd,Confident Boyd,2002-9-16,Nuku’alofa,91203,177,F,41,165
64557,Jacrent,Jackson Reverent,1996-2-7,Moroni,16541,38,F,50,167
64558,Dreyshev,Dreamy Chebyshev,1998-2-28,Harare,27892,40,F,55,167
64559,Agitarr,Agitated Lamarr,1996-6-24,Berlin,18805,65,M,62,183
64560,Rosaarp,Sharp Rosalind,2004-8-27,Abu Dhabi,88234,185,M,60,184
64561,Crider,Crazy Greider,2007-6-1,Managua,87449,127,M,57,173
64562,Heiserous,Heisenberg Vigorous,1995-9-23,Muscat,66078,131,F,54,170
64563,Optimkle,Optimistic Merkle,2004-4-8,Doha,42224,142,F,51,160
64564,Elbaistic,Elbakyan Optimistic,2008-5-3,Nouakchott,77072,111,M,65,180
64565,Lukhani,Lucid Mirzakhani,2001-6-7,Dili,79512,51,F,53,156
64566,Siot,Sad Joliot,1998-1-6,Castries,22227,147,F,53,169
64567,Haest,Modest Haibt,2003-8-26,San Marino,32920,150,M,63,178
64568,Heurnman,Feynman Heuristic,1997-1-8,Monrovia,59269,98,F,43,169
64569,Lovtras,Poitras Loving,1995-6-29,Cape Town,41753,162,F,48,161
64570,Truselet,Trusting Chatelet,2008-9-29,San Jose,58794,41,F,49,165
64571,Shzing,Amazing Shaw,1995-4-13,Riga,43641,95,M,62,179
64572,Jacing,Jackson Loving,2006-9-18,Luxembourg,40329,102,M,61,177
64573,Mccasionate,Mccarthy Compassionate,2005-2-25,Santiago,3900,35,M,63,173
64574,Sandepy,Sanderson Sleepy,2006-8-29,Asmara,4046,56,F,45,166
64575,Mcntiful,Beautiful Mcnulty,2008-6-4,Ashgabat,32173,181,F,48,155
64576,Leaofy,Leakey Goofy,1997-7-9,Maseru,49010,97,M,61,174
64577,Heyrical,Magical Heyrovsky,1998-1-1,Nay Pyi Taw,46677,121,F,47,166
64578,Lovyer,Loving Mayer,1996-5-6,London,58476,186,M,59,185
64579,Naeful,Nash Peaceful,2006-4-13,Baghdad,14620,80,F,49,168
64580,Deterhr,Determined Bohr,2005-8-25,Damascus,56787,171,M,62,173
64581,Hooder,Hoover Tender,2001-5-20,Stockholm,11368,169,M,65,174
64582,Kaad,Sad Kalam,2002-3-19,San Salvador,81333,54,M,56,182
64583,Nostois,Nostalgic Galois,2002-3-1,Washington D.C.,78616,187,M,64,172
64584,Romakley,Romantic Shockley,1997-4-22,Bamako,9701,108,M,61,174
64585,Hercious,Hermann Suspicious,2005-4-29,Juba,86530,163,F,52,166
64586,Elofy,Elion Goofy,1996-9-19,Luxembourg,31090,102,M,58,175
64587,Poinesting,Poincare Interesting,2001-3-21,Tokyo,73094,85,M,58,185
64588,Turce,Turing Nice,1997-4-10,Banjul,23406,63,M,60,175
64589,Elavitt,Elastic Leavitt,1995-1-12,Bangkok,54870,175,F,41,166
64590,Sier,Sad Napier,1998-4-4,Brussels,11302,17,F,48,170
64591,Admiaw,Admiring Shaw,1999-8-23,Lome,82298,176,M,55,180
64592,Quiznberg,Heisenberg Quizzical,2001-6-1,Amsterdam,42934,125,F,54,163
64593,Torvnny,Torvalds Funny,2000-7-27,Moscow,52119,144,F,50,166
64594,Hardver,Hardcore Carver,1996-12-7,Belmopan,68375,18,M,57,176
64595,Nerrmi,Fermi Nervous,2000-7-24,San Jose,18718,41,M,55,175
64596,Shaident,Shannon Confident,2000-12-27,Niamey,40327,128,M,59,172
64597,Mystirch,Kirch Mystifying,2001-12-8,Tirane,16619,2,F,42,168
64598,Nosttik,Bartik Nostalgic,2001-11-22,Kampala,22095,183,F,50,156
64599,Samene,Sammet Serene,1996-6-29,Freetown,45612,156,F,53,167
64600,Knlly,Knuth Silly,2008-10-23,Melekeok,22736,133,F,49,163
64601,Nated,Nash Gifted,2003-10-29,Kigali,7541,145,M,56,185
64602,Borright,Boring Cartwright,1995-4-4,Yaren District,86534,123,F,52,159
64603,Dazzown,Brown Dazzling,2000-9-1,Prague,6467,46,F,40,170
64604,Niran,Nifty Curran,1998-2-3,Basseterre,77061,146,F,42,162
64605,Heyrochial,Xenodochial Heyrovsky,1999-8-1,Riyadh,77081,152,M,55,171
64606,Distrriakova,Proskuriakova Distracted,1996-12-26,Zagreb,16108,43,F,47,169
64607,Heristic,Optimistic Hermann,2006-6-7,Buenos Aires,21489,7,F,52,159
64608,Hafty,Nifty Haibt,1996-1-1,Riyadh,6224,152,M,65,179
64609,Vigirch,Vigilant Kirch,2004-8-5,Madrid,82823,164,M,55,171
64610,Bulman,Hellman Busy,1997-1-20,Bangkok,30503,175,F,51,156
64611,Reverley,Shirley Reverent,2002-9-23,Washington D.C.,52045,187,M,64,182
64612,Ptoeful,Ptolemy Hopeful,1996-7-27,Tegucigalpa,100020,74,F,49,155
64613,Bofying,Mystifying Bose,2000-10-1,Ramallah,91991,134,M,58,180
64614,Thcious,Suspicious Tharp,2001-5-24,Phnom Penh,74725,29,F,46,158
64615,Marky,Quirky Mayer,2004-8-27,Bucharest,74383,143,M,56,178
64616,Charomon,Charming Solomon,2001-8-25,Baghdad,63309,80,M,64,172
64617,Cuen,Curie Keen,1998-7-24,Kingston,22870,84,F,49,166
64618,Poiffled,Unruffled Poitras,1995-10-7,Kathmandu,33658,124,F,52,167
64619,Brial,Jovial Brown,1998-4-27,Hanoi,3455,193,F,52,159
64620,Charrie,Curie Charming,2001-11-15,Moscow,86135,144,F,48,155
64621,Unrulani,Unruffled Villani,2003-7-24,Baghdad,4853,80,F,48,168
64622,Laugerson,Laughing Sanderson,2005-2-2,Bridgetown,85428,15,M,61,185
64623,Zeanson,Zealous Swanson,1997-6-8,Porto-Novo,13344,19,F,50,163
64624,Pedason,Wilson Pedantic,2002-9-14,Castries,9809,147,F,53,170
64625,Jeprent,Jepsen Reverent,1995-5-22,La Paz,99871,21,F,51,163
64626,Agitre,Agitated Kare,2005-12-7,Nuku’alofa,71768,177,M,58,184
64627,Youtiams,Williams Youthful,2000-4-14,Asuncion,69335,137,M,63,182
64628,Frieu,Wu Friendly,2006-6-17,Luxembourg,13104,102,M,61,182
64629,Kien,Zen Kirch,1996-7-25,Moscow,14748,144,M,63,173
64630,Reveser,Reverent Moser,2003-12-14,Dushanbe,70129,173,M,58,172
64631,Yaange,Yalow Strange,2007-7-13,Montevideo,32822,188,F,47,156
64632,Haeful,Haibt Hopeful,1996-3-11,Oslo,56760,130,F,46,167
64633,Swng,Wing Sweet,2003-11-27,Juba,91970,163,M,59,183
64634,Swaol,Swartz Cool,2000-6-20,Port-Vila,63756,190,M,56,170
64635,Raacted,Raman Distracted,2003-5-19,Zagreb,94469,43,M,64,185
64636,Torving,Torvalds Musing,2001-10-13,Praia,86672,32,F,48,169
64637,Beauussi,Beautiful Sinoussi,1998-4-23,Berne,76232,170,M,58,180
64638,Brahmstic,Brahmagupta Elastic,1997-8-1,Vienna,18556,10,M,58,184
64639,Alepy,Allen Sleepy,1997-1-29,Djibouti,64990,48,F,41,170
64640,Elgamy,Elgamal Dreamy,1997-5-26,New Delhi,43603,77,M,63,170
64641,Bomat,Bold Fermat,2007-4-3,Harare,62231,40,F,46,170
64642,Interles,Interesting Wiles,2005-10-4,La Paz,3183,21,F,43,160
64643,Hopacted,Distracted Hopper,2001-7-10,La Paz,81223,21,M,56,178
64644,Stupcoff,Wescoff Stupefied,2004-4-18,Sofia,33343,26,F,55,168
64645,Naugle,Naughty Hugle,1995-3-25,Santo Domingo,13704,50,M,59,170
64646,Elandieck,Grothendieck Elated,1997-9-23,Santo Domingo,5723,50,M,63,182
64647,Merlly,Jolly Merkle,1997-6-6,Sao Tome,39764,151,F,54,161
64648,Ferler,Fervent Euler,2004-10-22,Riyadh,50227,152,F,41,165
64649,Intelkey,Leakey Intelligent,2007-2-26,Reykjavik,68917,76,M,58,178
64650,Joriakova,Proskuriakova Jolly,2005-10-9,Berlin,81419,65,M,61,180
64651,Compdock,Competent Murdock,2000-1-2,Port-au-Prince,77282,73,M,61,170
64652,Wondcoff,Wonderful Wescoff,1996-11-9,San Salvador,69978,54,M,63,184
64653,Difhful,Diffie Youthful,2001-10-24,Melekeok,87992,133,M,61,179
64654,Aryaver,Aryabhata Clever,2000-12-9,San Jose,38940,41,F,53,161
64655,Hawligent,Intelligent Hawking,1996-1-13,Jakarta,1372,78,F,40,169
64656,Aryagry,Aryabhata Hungry,2008-9-16,Bandar Seri Begawan,67089,25,M,62,172
64657,Elawin,Lewin Elated,2004-11-23,Dodoma,37285,174,F,52,162
64658,Pracadter,Hofstadter Practical,2008-12-27,Buenos Aires,56057,7,M,56,177
64659,Kebraker,Keen Stonebraker,2003-12-25,Sarajevo,83899,22,M,58,185
64660,Wondright,Wonderful Cartwright,2004-12-29,Tashkent,66643,189,M,63,183
64661,Galene,Galois Serene,2006-1-24,Georgetown,56139,72,M,60,179
64662,Dijkndly,Dijkstra Friendly,1998-3-2,Canberra,17678,9,M,64,184
64663,Bhaad,Sad Bhabha,2004-5-26,Beijing,16131,36,M,55,177
64664,Carad,Sad Carson,2003-12-20,Tashkent,46479,189,M,62,185
64665,Balant,Vigilant Bassi,1999-7-26,Lilongwe,89478,105,F,48,165
64666,Hertive,Festive Hermann,2002-6-14,Copenhagen,58714,47,M,63,183
64667,Sighan,Silly Vaughan,1998-4-24,Lilongwe,98067,105,F,55,160
64668,Goiams,Williams Goofy,1997-1-7,Nicosia,40098,45,F,45,169
64669,Nostnson,Johnson Nostalgic,2008-4-3,Prague,18095,46,F,44,158
64670,Mustgen,Musing Roentgen,2005-9-24,Juba,41206,163,F,48,167
64671,Amakey,Leakey Amazing,2000-4-3,Antananarivo,24940,104,F,53,163
64672,Yonctive,Yonath Objective,1996-10-14,Harare,69762,40,M,57,183
64673,Friearen,Friendly Mclaren,2000-4-23,Ulaanbaatar,70259,117,F,51,170
64674,Dazzomon,Dazzling Solomon,1995-11-16,Tripoli,70860,99,F,44,167
64675,Eason,Edison Eager,2007-1-17,Libreville,16403,62,F,46,162
64676,Bush,Busy Nash,2000-1-21,Dodoma,71896,174,M,55,180
64677,Barring,Adoring Bartik,1998-6-23,San Salvador,44907,54,F,55,163
64678,Sinoted,Sinoussi Elated,2003-10-8,Tokyo,11436,85,M,55,173
64679,Boefied,Booth Stupefied,2000-8-3,Ulaanbaatar,24555,117,F,54,166
64680,Ritical,Practical Ride,1998-11-16,Zagreb,45834,43,M,56,174
64681,Albaused,Albattani Focused,1996-4-29,Caracas,39997,192,F,43,158
