id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
87005,Mccaing,Boring Mccarthy,2006-1-29,Port Louis,90867,112,M,60,175
87006,Penath,Pensive Yonath,2001-1-18,Castries,70964,147,F,55,170
87007,Ratical,Raman Practical,2001-11-4,Brazzaville,56845,39,M,57,185
87008,Nortgry,Northcutt Angry,2008-7-14,Manama,97793,13,F,41,163
87009,Beaueida,Almeida Beautiful,2008-11-29,Basseterre,42809,146,M,64,184
87010,Hanon,Cannon Happy,2006-4-24,Damascus,27999,171,F,50,159
87011,Borhr,Bohr Boring,1997-7-18,Tunis,6490,179,F,43,162
87012,Hamisive,Hamilton Pensive,2006-10-9,Cape Town,92952,162,F,40,157
87013,Heurore,Heuristic Moore,2006-2-11,Santo Domingo,54035,50,F,53,159
87014,Lamepy,Sleepy Lamarr,1995-9-26,Port Moresby ,27815,136,F,41,164
87015,Montand,Kind Montalcini,2003-12-26,Luxembourg,27120,102,F,40,168
87016,Relkov,Liskov Relaxed,2006-11-24,Yerevan,42239,8,M,60,178
87017,Keghan,Keen Vaughan,2000-4-14,Panama City,30927,135,M,62,176
87018,Anuld,Gould Angry,1997-12-27,Brazzaville,22661,39,M,60,181
87019,Confovsky,Heyrovsky Confident,2006-2-10,Victoria,24425,155,F,53,167
87020,Galstic,Galois Elastic,2008-10-19,Addis Ababa,69650,58,F,47,161
87021,Adokey,Leakey Adoring,2007-5-8,Nur Sultan,4613,87,F,46,158
87022,Ledece,Nice Lederberg,1998-9-2,Skopje,69814,103,F,52,162
87023,Cotik,Cool Bartik,1999-6-1,Kuwait City,38081,92,F,54,166
87024,Peacver,Carver Peaceful,1996-1-11,Ouagadougou,69539,27,F,50,162
87025,Hardghelli,Hardcore Ardinghelli,1999-4-23,Kingstown ,3591,148,M,60,180
87026,Wizaider,Wizardly Greider,2005-11-4,Podgorica,94753,118,F,41,162
87027,Deterbraker,Determined Stonebraker,2007-6-12,Hanoi,28531,193,M,63,170
87028,Blacsy,Busy Blackburn,2001-9-12,Antananarivo,68240,104,M,61,174
87029,Jolce,Nice Joliot,2000-7-2,Amsterdam,61036,125,M,56,182
87030,Intelng,Intelligent Jang,1997-11-9,Dublin,70967,81,F,46,163
87031,Tenibt,Tender Haibt,2004-10-28,Beijing,100039,36,F,55,156
87032,Barcid,Bardeen Lucid,2007-5-15,Sanaa,86647,194,F,43,161
87033,Focnnon,Focused Shannon,2001-3-6,Thimphu,24214,20,F,55,157
87034,Magtorf,Magical Mestorf,2004-9-14,Luxembourg,40875,102,M,55,175
87035,Chattaxed,Relaxed Chatterjee,2002-11-13,Abu Dhabi,98865,185,F,49,163
87036,Hamioic,Hamilton Stoic,2006-1-9,Pyongyang,29712,90,M,63,183
87037,Suthehing,Laughing Sutherland,2000-5-20,Abuja,35333,129,M,60,172
87038,Optimson,Carson Optimistic,2004-2-10,Hanoi,40597,193,M,65,176
87039,Kepzical,Kepler Quizzical,2000-3-24,Abu Dhabi,38723,185,F,45,157
87040,Boully,Bouman Silly,2001-11-6,Managua,99294,127,F,51,158
87041,Gracson,Gracious Edison,2005-10-26,Baghdad,70837,80,F,43,161
87042,Nortlant,Northcutt Gallant,2002-8-17,Wellington,78763,126,M,61,176
87043,Goling,Boring Golick,1996-7-6,Kampala,84623,183,F,53,169
87044,Noeet,Nobel Sweet,1999-1-13,Praia,81042,32,M,63,179
87045,Upbking,Upbeat Hawking,2008-6-7,Prague,83014,46,M,63,185
87046,Wing,Wu Boring,2001-6-13,Brazzaville,70919,39,M,56,181
87047,Niini,Nice Panini,2008-6-21,Warsaw,88989,140,F,53,158
87048,Zeanujan,Ramanujan Zealous,2001-10-10,Sanaa,47026,194,F,49,165
87049,Recughan,Recursing Vaughan,2002-3-29,Dhaka,7134,14,M,56,182
87050,Strvitt,Strange Leavitt,2002-1-16,Kingstown ,51229,148,M,61,175
87051,Kimined,Kirch Determined,2001-9-18,Lusaka,33703,195,F,44,167
87052,Ferical,Fermat Magical,2007-2-14,Manama,98961,13,F,55,160
87053,Xenodpson,Thompson Xenodochial,2005-8-9,Freetown,52196,156,M,64,171
87054,Upblemy,Ptolemy Upbeat,2004-1-22,Bamako,44058,108,F,48,170
87055,Frodney,Dewdney Frosty,2002-4-10,London,70479,186,F,53,166
87056,Wilused,Wilson Focused,2004-8-20,Zagreb,42364,43,F,40,159
87057,Lichtgant,Elegant Lichterman,1997-1-16,Vaduz,71175,100,F,52,169
87058,Quise,Quirky Bose,1997-12-13,Port Moresby ,11727,136,M,56,171
87059,Infalion,Elion Infallible,2003-11-24,Sarajevo,51914,22,M,55,182
87060,Lulman,Lucid Perlman,1999-5-18,Saint John’s,9235,6,F,42,163
87061,Inspha,Saha Inspiring,2007-2-21,Malabo,42278,55,M,57,171
87062,Heurerman,Heuristic Lichterman,2001-12-8,Harare,51184,40,M,56,173
87063,Affectiot,Joliot Affectionate,1996-10-3,Phnom Penh,69490,29,F,47,160
87064,Mented,Mendel Elated,2002-8-12,Malabo,68147,55,M,63,184
87065,Goldochial,Goldstine Xenodochial,2002-12-25,Castries,96490,147,M,57,177
87066,Gifchel,Gifted Herschel,2006-1-27,Harare,87829,40,F,45,158
87067,Mendffled,Mendeleev Unruffled,2003-9-13,New Delhi,78952,77,F,54,168
87068,Bowin,Lewin Bold,2006-11-28,San Marino,69914,150,M,55,178
87069,Eades,Rhodes Eager,2003-3-10,Nuku’alofa,19742,177,F,40,166
87070,Chattsy,Busy Chatterjee,1995-9-17,Lome,24161,176,M,64,176
87071,Wesaxed,Relaxed Wescoff,2008-8-24,Honiara,90269,160,M,58,179
87072,Meizing,Meitner Amazing,2006-9-4,Caracas,18789,192,F,53,158
87073,Jemlous,Jemison Zealous,2004-6-11,Port-au-Prince,25492,73,F,51,166
87074,Eacare,Poincare Eager,2006-3-12,Minsk,45966,16,M,56,184
87075,Stupmain,Germain Stupefied,2004-1-20,Victoria,12145,155,F,44,161
87076,Shpson,Thompson Sharp,2001-3-29,Ouagadougou,31440,27,F,45,165
87077,Vigitein,Vigilant Einstein,2003-11-21,Zagreb,38317,43,M,65,172
87078,Relkwell,Blackwell Relaxed,2002-7-22,Abu Dhabi,65653,185,F,49,155
87079,Dazzown,Dazzling Brown,2004-12-13,Ankara,10804,180,F,51,169
87080,Chebesting,Chebyshev Interesting,2000-9-18,Port-au-Prince,84180,73,M,58,171
87081,Boghty,Booth Naughty,2000-7-27,N’Djamena,97023,34,F,44,164
87082,Reveu,Wu Reverent,1996-8-4,Tegucigalpa,12841,74,F,51,166
87083,Revetras,Reverent Poitras,2004-7-12,Andorra la Vella,85510,4,M,59,185
87084,Rugry,Hungry Rubin,1997-5-28,Male,67769,107,M,65,170
87085,Hoptik,Hopeful Bartik,2000-10-13,Baku,74509,11,F,42,162
87086,Adock,Buck Adoring,2006-7-1,Saint John’s,57159,6,M,60,184
87087,Jennver,Jennings Clever,2008-1-16,Funafuti province,17389,182,F,40,166
87088,Compyne,Payne Competent,2002-8-12,Baku,98130,11,F,42,157
87089,Sharing,Shannon Adoring,2002-11-9,New Delhi,37606,77,M,56,179
87090,Knsive,Knuth Pensive,1999-5-8,Cairo,48013,53,M,64,173
87091,Elbaefied,Stupefied Elbakyan,2003-9-21,Hanoi,19828,193,F,41,162
87092,Nerlett,Nervous Haslett,1999-3-3,Pyongyang,14629,90,F,51,166
87093,Hunman,Raman Hungry,1998-3-16,Victoria,13084,155,M,65,174
87094,Kapofy,Kapitsa Goofy,1999-7-28,Amman,34657,86,F,45,156
87095,Stuth,Stoic Knuth,2002-7-19,Libreville,92646,62,M,55,179
87096,Feaxed,Fermi Relaxed,2002-3-11,Monrovia,22326,98,F,51,169
87097,Carling,Dazzling Carver,2003-8-27,Nay Pyi Taw,22529,121,F,47,161
87098,Thiovsky,Heyrovsky Thirsty,2000-9-25,Tirane,16042,2,M,65,179
87099,Furtz,Hertz Funny,1995-9-24,Sarajevo,10328,22,F,42,155
87100,Recuvira,Recursing Mahavira,1995-6-5,Apia,99503,149,F,47,163
87101,Shifty,Nifty Shirley,2004-12-4,Podgorica,78688,118,M,61,173
87102,Grothevous,Grothendieck Nervous,1999-9-23,Tbilisi,29452,64,M,64,176
87103,Flambler,Flamboyant Euler,1999-4-25,Port Louis,93816,112,F,49,158
87104,Eloqadter,Hofstadter Eloquent,1998-11-25,Tarawa Atoll,92423,89,M,56,179
87105,Chsionate,Chaum Compassionate,1995-8-7,Dili,52672,51,F,49,159
87106,Clarsing,Recursing Clarke,1999-12-22,Luanda,98800,5,M,63,170
87107,Teresene,Serene Tereshkova,2002-10-18,Luanda,30845,5,F,46,156
87108,Reveng,Reverent Wing,1995-3-20,Oslo,38093,130,M,65,181
87109,Heiseident,Confident Heisenberg,2007-7-16,Yaren District,89561,123,M,57,179
87110,Compasnes,Jones Compassionate,2000-2-19,Yaren District,950,123,F,40,157
87111,Borland,Bold Sutherland,1995-7-22,Muscat,68246,131,M,57,184
87112,Shocvent,Shockley Fervent,1996-7-7,Nur Sultan,10166,87,F,45,167
87113,Wizaaw,Wizardly Shaw,1995-3-11,Lilongwe,69785,105,M,56,170
87114,Objerf,Cerf Objective,2006-8-29,Malabo,30453,55,M,59,172
87115,Adottani,Albattani Adoring,2008-11-29,Hanoi,37096,193,M,56,178
87116,Bering,Adoring Benz,2007-11-3,Port-of-Spain,53283,178,F,47,164
87117,Ausical,Magical Austin,1999-12-5,Melekeok,56455,133,M,60,175
87118,Exciuss,Exciting Gauss,1999-2-11,Brasilia,17509,24,M,65,171
87119,Nightppy,Happy Nightingale,2004-8-13,Budapest,94261,75,M,63,180
87120,Serson,Carson Serene,1997-1-5,Kigali,41089,145,F,53,158
87121,Reveion,Elion Reverent,2006-8-12,Stockholm,91024,169,F,46,162
87122,Hopofy,Goofy Hopper,1999-6-28,Tehran,95274,79,M,57,175
87123,Zke,Pike Zen,2002-11-9,Oslo,82750,130,F,53,169
87124,Roenionate,Roentgen Affectionate,2001-9-24,Reykjavik,474,76,M,59,170
87125,Shiazy,Shirley Crazy,2004-9-14,Kampala,45283,183,M,56,175
87126,Banrant,Banzai Vibrant,2003-5-1,New Delhi,89420,77,M,59,179
87127,Fesser,Festive Moser,2000-12-12,Tashkent,86193,189,F,50,161
87128,Grois,Galois Great,2000-11-21,Cape Town,44911,162,F,54,164
87129,Nostovsky,Nostalgic Heyrovsky,2007-1-14,Abu Dhabi,28728,185,F,44,158
87130,Youtgle,Youthful Hugle,1997-10-23,Moscow,38104,144,M,61,174
87131,Hunssig,Taussig Hungry,1996-1-6,Vientiane,86328,94,M,64,174
87132,Mccliange,Mcclintock Strange,1996-4-16,Ouagadougou,17285,27,F,52,163
87133,Zeaalds,Torvalds Zealous,1999-10-24,Valletta,66985,109,F,50,169
87134,Matslible,Infallible Matsumoto,2001-5-14,Yerevan,70132,8,M,62,170
87135,Jennsty,Jennings Frosty,2007-4-5,Dublin,1882,81,M,58,170
87136,Piistic,Pike Heuristic,2008-3-20,Warsaw,45392,140,M,64,181
87137,Booyant,Flamboyant Bose,1997-5-8,Singapore,17145,157,M,56,177
87138,Husy,Busy Hugle,1995-8-11,Nur Sultan,73149,87,F,52,161
87139,Charison,Jemison Charming,2007-11-8,Gitega,77901,28,M,60,175
87140,Keulis,Margulis Keen,2002-5-29,Port Moresby ,86529,136,M,56,174
87141,Vigirana,Khorana Vigilant,1998-12-20,Amman,65669,86,F,44,164
87142,Feylly,Jolly Feynman,2003-11-8,Bishkek,35694,93,M,58,184
87143,Elbaated,Agitated Elbakyan,2002-6-7,Ankara,27674,180,M,55,172
87144,Dewnd,Dewdney Kind,2007-10-23,Havana,4354,44,M,65,176
87145,Elatras,Poitras Elated,2006-2-27,Dodoma,19646,174,M,55,179
87146,Bouligent,Bouman Intelligent,1996-2-3,Cape Town,81909,162,F,42,164
87147,Keteur,Pasteur Keen,1995-12-8,Funafuti province,22802,182,F,46,163
87148,Zeaande,Lalande Zealous,2007-12-3,Tegucigalpa,15402,74,M,55,176
87149,Pascore,Hardcore Pasteur,2002-5-22,Suva,47155,59,F,41,161
87150,Croic,Cray Stoic,2006-9-29,Maputo,41283,120,F,40,157
87151,Brnsky,Dubinsky Brave,2005-8-10,San Salvador,81461,54,F,44,170
87152,Kecoll,Keen Driscoll,1995-10-10,Basseterre,44075,146,F,44,166
87153,Wondatia,Hypatia Wonderful,2000-1-18,Prague,902,46,M,58,182
87154,Niberg,Goldberg Nice,2008-9-15,La Paz,72627,21,F,50,164
87155,Jemepy,Sleepy Jemison,1995-12-17,Basseterre,92617,146,F,55,155
87156,Lehsome,Lehmann Awesome,2002-10-22,Tehran,42809,79,F,50,165
87157,Kemat,Keen Fermat,1995-3-13,Yamoussoukro,19047,42,M,60,182
87158,Compdock,Competent Murdock,2000-4-14,Islamabad,54113,132,F,43,166
87159,Compaslbart,Compassionate Engelbart,1999-2-15,Dublin,11634,81,F,46,167
87160,Euting,Exciting Euler,2001-2-25,Castries,11955,147,F,40,161
87161,Leactive,Objective Leavitt,1999-6-4,Ramallah,40180,134,M,63,181
87162,Pedang,Wing Pedantic,1995-6-16,Kingstown ,29356,148,F,49,168
87163,Beahing,Beaver Laughing,1999-8-25,Reykjavik,62246,76,F,44,156
87164,Jating,Jang Trusting,2008-10-6,Kampala,48827,183,M,59,177
87165,Ecstay,Cray Ecstatic,2002-3-22,Melekeok,49909,133,M,56,184
87166,Margused,Focused Margulis,1998-11-22,Cape Town,39671,162,F,50,155
87167,Poiange,Strange Poitras,2000-1-3,Lilongwe,12106,105,F,41,168
87168,Mahager,Eager Mahavira,1999-12-26,Nouakchott,39139,111,F,41,158
87169,Blesting,Black Interesting,2004-11-21,Paris,20333,61,M,55,178
87170,Sinoppy,Happy Sinoussi,2003-11-3,Brazzaville,84823,39,F,51,157
87171,Admiiere,Admiring Lumiere,2007-2-9,Managua,59026,127,M,60,171
87172,Menizical,Meninsky Quizzical,1996-6-14,Paramaribo,83376,167,F,53,164
87173,Reldel,Relaxed Mendel,2001-9-4,Tirane,81854,2,M,60,183
87174,Magion,Elion Magical,1998-7-21,Tegucigalpa,59887,74,F,55,156
87175,Naplant,Gallant Napier,1996-1-2,Asmara,21868,56,F,54,166
87176,Naunson,Naughty Swanson,2003-5-17,Paris,12683,61,M,57,175
87177,Agitern,Agitated Shtern,1997-3-3,Dodoma,61510,174,M,59,175
87178,Thomochial,Xenodochial Thompson,1998-8-17,Helsinki,52277,60,M,58,173
87179,Hamiic,Hamilton Epic,1996-9-16,Lome,1749,176,F,49,165
87180,Leager,Eager Leavitt,1997-1-15,Tashkent,32935,189,M,59,181
87181,Adoois,Galois Adoring,2007-5-23,Majuro,48602,110,F,46,164
87182,Ecsttain,Ecstatic Brattain,2004-3-15,Buenos Aires,45284,7,M,61,178
87183,Trusileo,Trusting Galileo,2004-9-1,Santo Domingo,46494,50,F,54,166
87184,Hofstctive,Objective Hofstadter,2007-4-18,Male,77328,107,F,46,170
87185,Ecstkson,Jackson Ecstatic,1997-5-27,Beirut,51228,96,M,62,170
87186,Mirzaming,Charming Mirzakhani,2006-4-6,Melekeok,12417,133,M,58,185
87187,Thomvent,Thompson Fervent,2005-8-27,Riyadh,45013,152,M,57,177
87188,Heurmir,Shamir Heuristic,2000-7-26,Copenhagen,88785,47,F,41,160
87189,Eastel,Eager Feistel,2001-1-25,Cape Town,37832,162,M,60,182
87190,Peacvaraya,Peaceful Visvesvaraya,1997-8-5,Helsinki,29381,60,M,56,181
87191,Boamy,Dreamy Booth,2001-7-9,Athens,31356,67,F,44,164
87192,Nostovsky,Zhukovsky Nostalgic,2000-7-20,Kampala,74090,183,F,44,166
87193,Mclical,Magical Mclaren,2006-1-24,Algiers,89831,3,F,53,165
87194,Vigimann,Lehmann Vigilant,2002-5-19,Washington D.C.,14671,187,F,41,163
87195,Trusnce,Spence Trusting,1995-4-14,Guatemala City,42422,69,F,55,161
87196,Coave,Cohen Brave,2008-2-21,Doha,23704,142,M,60,185
87197,Focing,Turing Focused,1999-6-8,Lima,77433,138,F,41,162
87198,Hoptive,Hopper Festive,1999-7-6,Vienna,21643,10,M,61,174
87199,Suthesionate,Compassionate Sutherland,2006-6-11,Sanaa,39193,194,F,41,167
87200,Pedaniak,Pedantic Wozniak,2000-6-24,Apia,100348,149,M,59,184
87201,Cheblly,Jolly Chebyshev,2007-12-13,Sanaa,5589,194,M,61,185
87202,Infaltik,Infallible Bartik,2007-11-4,Guatemala City,93509,69,F,45,165
87203,Chattrent,Reverent Chatterjee,1999-9-3,Warsaw,25435,140,M,55,184
87204,Laugdel,Mendel Laughing,1998-12-27,Bratislava,9902,158,M,59,176
87205,Stuphard,Volhard Stupefied,1997-11-22,Victoria,38015,155,M,56,181
87206,Feiring,Feistel Admiring,2000-6-29,Kampala,91985,183,M,59,176
87207,Quintock,Mcclintock Quirky,2004-12-15,Apia,8901,149,F,51,158
87208,Upbaum,Chaum Upbeat,2005-3-11,Guatemala City,23705,69,F,48,165
87209,Stuperman,Stupefied Lichterman,2001-6-2,Amman,44336,86,M,65,182
87210,Quizay,Cray Quizzical,1995-3-1,Caracas,27257,192,F,47,165
87211,Jovrg,Jovial Borg,1995-7-23,Prague,41584,46,F,47,162
87212,Affectu,Wu Affectionate,1999-9-24,Rome,76123,83,F,46,166
87213,Gating,Exciting Gates,1996-8-29,Melekeok,92624,133,M,56,184
87214,Pappy,Payne Happy,1995-5-2,Belgrade,97033,154,M,62,183
87215,Wondovsky,Heyrovsky Wonderful,2004-1-20,Saint John’s,83740,6,M,64,175
87216,Mcnsive,Pensive Mcnulty,1997-11-4,Sofia,55327,26,M,64,181
87217,Boming,Borg Charming,2003-4-5,Mogadishu,81735,161,F,55,159
87218,Condestin,Condescending Austin,2002-7-7,Tehran,71366,79,F,46,157
87219,Detercoff,Determined Wescoff,2003-5-5,Melekeok,10962,133,M,57,183
87220,Sharous,Shannon Vigorous,2005-3-20,Belgrade,74792,154,F,51,159
87221,Archinny,Archimedes Funny,2008-4-4,Nuku’alofa,14963,177,F,46,161
87222,Feratic,Fermat Ecstatic,2007-2-2,Basseterre,7160,146,F,49,160
87223,Kellible,Keldysh Infallible,1998-11-7,Beirut,81473,96,M,60,177
87224,Aweyyam,Khayyam Awesome,1998-8-19,Bangui,30452,33,F,44,169
87225,Zeamann,Neumann Zealous,1998-10-7,Nouakchott,100236,111,M,59,179
87226,Speefied,Stupefied Spence,2008-11-10,Cairo,1805,53,F,53,157
87227,Romattani,Albattani Romantic,2008-10-12,Santo Domingo,13891,50,F,44,163
87228,Mantic,Mayer Pedantic,1997-8-8,Bangui,48875,33,M,55,175
87229,Darnd,Darwin Kind,2002-12-6,Ulaanbaatar,96480,117,F,54,170
87230,Buright,Busy Cartwright,1999-10-14,Islamabad,32994,132,F,44,168
87231,Wizarana,Khorana Wizardly,1999-9-25,Kigali,14992,145,M,64,181
87232,Ealer,Keller Eager,2008-12-6,Kuala Lumpur,28596,106,F,48,161
87233,Optimrke,Optimistic Clarke,2004-12-25,Tokyo,50597,85,M,56,179
87234,Feyld,Feynman Bold,2001-6-4,Managua,53806,127,F,52,156
87235,Laugden,Colden Laughing,1999-8-17,Jerusalem,44043,82,F,41,160
87236,Brtive,Brown Festive,2000-6-4,Saint John’s,13666,6,M,58,173
87237,Tevous,Tesla Nervous,1998-9-22,Malabo,55577,55,F,48,159
87238,Compaslam,Compassionate Kalam,1997-6-14,Malabo,10310,55,M,62,178
87239,Zeagkin,Zealous Hodgkin,2006-5-14,Addis Ababa,23890,58,M,62,183
87240,Inspvitt,Inspiring Leavitt,2004-11-8,Bandar Seri Begawan,73399,25,F,46,169
87241,Dubintic,Pedantic Dubinsky,2003-7-9,Beirut,41943,96,F,48,162
87242,Lovnson,Johnson Loving,1995-2-6,Dublin,78690,81,M,59,185
87243,Reverles,Swirles Reverent,2007-3-25,Port-Vila,43602,190,M,60,173
87244,Haghty,Haibt Naughty,2003-7-9,Tirane,75220,2,M,65,180
87245,Wisive,Pensive Wing,2001-11-24,Melekeok,79361,133,M,62,183
87246,Silett,Silly Haslett,2006-8-17,Paramaribo,3715,167,M,65,172
87247,Jaing,Musing Jang,2008-4-18,Asmara,21306,56,F,51,169
87248,Intelini,Intelligent Panini,2004-6-2,Malabo,37022,55,F,51,164
87249,Yonaxed,Relaxed Yonath,2000-10-7,Seoul,63278,91,F,52,170
87250,Nighelli,Ardinghelli Nifty,1999-9-12,Bogota,69842,37,M,58,179
87251,Truslis,Trusting Ellis,1996-8-3,Saint John’s,95891,6,M,57,170
87252,Swyer,Sweet Mayer,1996-9-28,Hanoi,54057,193,F,43,160
87253,Mescid,Lucid Mestorf,2008-3-9,Belmopan,68106,18,M,60,170
87254,Hyperful,Hypatia Wonderful,2005-4-5,Funafuti province,5053,182,M,62,171
87255,Intertorf,Interesting Mestorf,1998-8-3,Bamako,3767,108,M,64,182
87256,Cursing,Curie Recursing,2008-9-10,Seoul,66394,91,M,64,170
87257,Swver,Sweet Beaver,2003-6-6,Ankara,70545,180,M,65,181
87258,Coetent,Competent Cohen,1995-10-17,Managua,82591,127,M,61,177
87259,Bhating,Exciting Bhabha,1995-10-6,London,79858,186,M,56,175
87260,Stuplace,Lovelace Stupefied,2000-2-4,Vienna,25650,10,F,54,158
87261,Galious,Galois Gracious,1998-9-1,Cape Town,90732,162,F,44,167
87262,Suthegry,Sutherland Hungry,2004-1-3,Bamako,66856,108,M,57,170
87263,Gringale,Nightingale Great,2006-7-17,Abu Dhabi,8033,185,M,59,180
87264,Cerdly,Wizardly Cerf,2008-7-27,Chisinau,65243,115,F,43,165
87265,Panepy,Sleepy Panini,2002-11-1,Vatican City,38393,191,F,48,167
87266,Thihcutt,Thirsty Northcutt,1996-4-8,Brasilia,90392,24,M,55,170
87267,Youtvaraya,Visvesvaraya Youthful,1995-9-25,Palikir,50361,114,M,61,178
87268,Mendrous,Mendeleev Vigorous,2002-6-12,Bratislava,33966,158,F,45,169
87269,Jemated,Agitated Jemison,1999-7-6,Budapest,40541,75,M,64,185
87270,Curghty,Naughty Curran,2006-11-24,Damascus,37299,171,F,53,162
87271,Proskuad,Proskuriakova Sad,2007-3-21,Taipei,47262,172,M,61,176
87272,Teresesting,Tereshkova Interesting,1996-10-15,Algiers,81978,3,M,65,177
87273,Pedapson,Pedantic Thompson,2008-1-3,Dhaka,97447,14,F,50,169
87274,Lauglow,Yalow Laughing,1999-7-7,San Salvador,53681,54,M,65,176
87275,Bairing,Inspiring Bassi,2000-1-29,Wellington,95137,126,F,54,166
87276,Beaubha,Beautiful Bhabha,2008-2-27,Dakar,70100,153,F,55,169
87277,Bool,Cool Borg,1995-7-22,Vilnius,12463,101,M,65,171
87278,Ardinazy,Ardinghelli Crazy,1997-6-14,Helsinki,88397,60,M,62,183
87279,Anlbart,Angry Engelbart,2006-10-24,Praia,28721,32,F,46,163
87280,Mystirmi,Fermi Mystifying,2005-6-18,Nuku’alofa,57910,177,M,58,183
87281,Golemy,Ptolemy Goofy,2004-7-1,Monrovia,51195,98,F,53,157
87282,Edilant,Edison Vigilant,2005-5-10,Dodoma,12708,174,M,57,177
87283,Chebrsty,Thirsty Chebyshev,1996-5-6,Dakar,9657,153,F,45,165
87284,Franated,Franklin Agitated,2001-1-1,Brasilia,71835,24,M,56,183
87285,Gifbha,Gifted Bhabha,2005-1-16,Sarajevo,17094,22,M,62,180
87286,Jovous,Nervous Jones,2003-4-3,Nouakchott,83289,111,M,60,170
87287,Diarp,Sharp Dirac,1996-10-12,Port-au-Prince,9653,73,M,62,173
87288,Jonberg,Jolly Heisenberg,2007-10-19,Dublin,5789,81,M,57,173
87289,Wessy,Busy Wescoff,1998-2-16,Antananarivo,82352,104,M,57,171
87290,Zlani,Villani Zen,2002-12-6,Bishkek,21793,93,F,53,169
87291,Dreler,Keller Dreamy,1998-4-15,Nicosia,32004,45,F,55,164
87292,Cuerful,Wonderful Curie,1998-9-7,Lima,99290,138,F,46,161
87293,Newfty,Newton Nifty,2008-3-21,Paris,73927,61,F,53,162
87294,Strgle,Strange Hugle,1997-11-11,Ljubljana,23402,159,M,64,183
87295,Claical,Magical Clarke,1999-4-6,Palikir,88369,114,M,56,181
87296,Joce,Jones Nice,2008-3-23,Windhoek,18640,122,M,59,183
87297,Haovsky,Happy Zhukovsky,2004-1-24,Yamoussoukro,61400,42,M,62,174
87298,Adoulis,Margulis Adoring,1995-2-13,Ramallah,24762,134,M,57,178
87299,Yonesting,Yonath Interesting,2000-4-19,Tirane,52387,2,F,41,167
87300,Stonelible,Infallible Stonebraker,2001-4-28,Monrovia,92936,98,M,62,170
87301,Heurndieck,Heuristic Grothendieck,1999-6-27,Hanoi,34382,193,M,57,171
87302,Babrdly,Wizardly Babbage,1995-3-15,Berne,35026,170,F,54,161
87303,Stoneger,Stonebraker Eager,2003-12-3,Reykjavik,22591,76,F,41,167
87304,Shdes,Rhodes Sharp,1998-2-15,Helsinki,90794,60,F,49,157
87305,Objevaraya,Visvesvaraya Objective,2007-4-16,Buenos Aires,61713,7,M,61,173
87306,Vibevski,Kowalevski Vibrant,1998-9-4,Wellington,91296,126,F,48,159
87307,Clether,Clever Noether,2004-12-23,Sao Tome,61420,151,F,53,157
87308,Jenneful,Jennings Peaceful,2003-3-3,Windhoek,99845,122,M,61,185
87309,Distrlace,Distracted Lovelace,1999-6-10,San Marino,23158,150,M,64,171
87310,Tenri,Tender Cori,2006-3-25,Washington D.C.,83866,187,M,59,174
87311,Admiwan,Dhawan Admiring,2008-9-23,Islamabad,81629,132,M,56,178
87312,Willant,Vigilant Wilbur,2007-1-1,Monte Carlo,3222,116,M,55,171
87313,Stnsky,Dubinsky Stoic,2003-10-27,Beirut,9908,96,M,63,171
87314,Goldamy,Dreamy Goldberg,2004-10-16,Rabat,22623,119,F,43,157
87315,Swaoic,Swanson Stoic,2000-5-18,Managua,86742,127,F,49,164
87316,Wld,Wu Bold,1995-10-9,Gitega,22573,28,M,63,182
87317,Optimcare,Poincare Optimistic,1999-1-9,Havana,14821,44,M,61,170
87318,Penu,Pensive Tu,2006-2-4,Sarajevo,54405,22,M,65,172
87319,Keling,Keldysh Loving,1999-3-29,Bridgetown,41062,15,F,53,164
87320,Dhappy,Happy Dhawan,2001-7-25,Apia,59612,149,M,57,177
87321,Hopbage,Babbage Hopeful,1996-12-18,Rome,53907,83,M,55,175
87322,Gracmihira,Gracious Varahamihira,2005-11-12,Abuja,91207,129,M,60,175
87323,Bling,Boring Black,1996-4-23,Bangui,70513,33,F,52,156
87324,Pacore,Payne Hardcore,1999-3-2,Victoria,51987,155,M,57,174
87325,Wondyer,Mayer Wonderful,1997-11-10,Moscow,49893,144,M,59,179
87326,Haing,Loving Haibt,2006-1-23,Kabul,56647,1,M,60,184
87327,Merctive,Objective Merkle,2004-10-17,Yerevan,33887,8,F,40,161
87328,Vigoussi,Sinoussi Vigorous,2008-10-12,Djibouti,74109,48,F,48,157
87329,Charhen,Cohen Charming,2002-1-5,Yaren District,7379,123,F,47,158
87330,Beauniak,Beautiful Wozniak,2006-3-12,Lisbon,20642,141,F,51,165
87331,Ecstgle,Hugle Ecstatic,2008-2-16,Khartoum,38136,166,M,57,176
87332,Quiznelli,Antonelli Quizzical,2004-3-24,Athens,61752,67,F,52,166
87333,Beaumann,Neumann Beautiful,2008-5-15,Ouagadougou,1356,27,M,65,178
87334,Gifser,Gifted Moser,2003-1-18,Kingstown ,42641,148,F,43,159
87335,Yasive,Pensive Yalow,2002-1-12,Praia,27517,32,F,50,166
87336,Nerhkova,Tereshkova Nervous,1998-3-10,Bishkek,23580,93,F,46,170
87337,Moident,Confident Morse,2004-7-15,Victoria,61555,155,F,55,164
87338,Nightgant,Nightingale Elegant,1995-2-28,Tripoli,72352,99,F,48,168
